2-theta,Experimental XRD,Fit,Difference,Background
8.20800E+1,1.33000E+2,1.35408E+2,-2.40762E+0,6.15721E+1
8.21000E+1,1.74000E+2,1.71953E+2,2.04666E+0,6.15726E+1
8.21200E+1,2.27000E+2,2.32813E+2,-5.81265E+0,6.15730E+1
8.21400E+1,3.46000E+2,3.20413E+2,2.55867E+1,6.15734E+1
8.21600E+1,4.04000E+2,4.14089E+2,-1.00887E+1,6.15738E+1
8.21800E+1,4.54000E+2,4.58746E+2,-4.74588E+0,6.15742E+1
8.22000E+1,3.92000E+2,4.01938E+2,-9.93774E+0,6.15747E+1
8.22200E+1,2.74000E+2,2.95462E+2,-2.14617E+1,6.15751E+1
8.22400E+1,2.30000E+2,2.08162E+2,2.18383E+1,6.15756E+1
8.22600E+1,1.48000E+2,1.54159E+2,-6.15921E+0,6.15760E+1
8.22800E+1,1.44000E+2,1.26349E+2,1.76508E+1,6.15764E+1
8.23000E+1,1.06000E+2,1.13962E+2,-7.96246E+0,6.15769E+1
8.23200E+1,1.03000E+2,1.10651E+2,-7.65089E+0,6.15773E+1
8.23400E+1,1.20000E+2,1.14954E+2,5.04610E+0,6.15778E+1
8.23600E+1,1.37000E+2,1.29305E+2,7.69493E+0,6.15783E+1
8.23800E+1,1.59000E+2,1.56746E+2,2.25429E+0,6.15787E+1
8.24000E+1,1.86000E+2,1.98022E+2,-1.20219E+1,6.15792E+1
8.24200E+1,2.21000E+2,2.38439E+2,-1.74393E+1,6.15796E+1
8.24400E+1,1.94000E+2,2.40639E+2,-4.66385E+1,6.15801E+1
8.24600E+1,1.97000E+2,1.98765E+2,-1.76471E+0,6.15806E+1
8.24800E+1,1.49000E+2,1.51894E+2,-2.89447E+0,6.15811E+1
8.25000E+1,1.18000E+2,1.18909E+2,-9.08905E-1,6.15815E+1
8.25200E+1,8.50000E+1,9.99709E+1,-1.49709E+1,6.15820E+1
8.25400E+1,8.00000E+1,8.98458E+1,-9.84583E+0,6.15825E+1
8.25600E+1,6.50000E+1,8.55904E+1,-2.05904E+1,6.15830E+1
8.25800E+1,7.70000E+1,8.33535E+1,-6.35352E+0,6.15835E+1
8.26000E+1,7.80000E+1,8.26979E+1,-4.69786E+0,6.15840E+1
8.26200E+1,9.20000E+1,8.34379E+1,8.56208E+0,6.15845E+1
8.26400E+1,8.40000E+1,8.59302E+1,-1.93016E+0,6.15850E+1
8.26600E+1,9.10000E+1,9.12904E+1,-2.90436E-1,6.15855E+1
8.26800E+1,9.80000E+1,1.01779E+2,-3.77881E+0,6.15860E+1
8.27000E+1,1.39000E+2,1.20668E+2,1.83316E+1,6.15865E+1
8.27200E+1,1.66000E+2,1.50621E+2,1.53786E+1,6.15870E+1
8.27400E+1,1.68000E+2,1.88271E+2,-2.02709E+1,6.15875E+1
8.27600E+1,2.15000E+2,2.11854E+2,3.14571E+0,6.15880E+1
8.27800E+1,1.85000E+2,1.94673E+2,-9.67311E+0,6.15885E+1
8.28000E+1,1.47000E+2,1.55691E+2,-8.69077E+0,6.15891E+1
8.28200E+1,1.29000E+2,1.21352E+2,7.64796E+0,6.15896E+1
8.28400E+1,9.60000E+1,1.00605E+2,-4.60533E+0,6.15901E+1
8.28600E+1,1.09000E+2,8.98900E+1,1.91100E+1,6.15906E+1
8.28800E+1,7.60000E+1,8.52964E+1,-9.29645E+0,6.15911E+1
8.29000E+1,7.60000E+1,8.43359E+1,-8.33585E+0,6.15917E+1
8.29200E+1,9.40000E+1,8.64038E+1,7.59623E+0,6.15922E+1
8.29400E+1,9.20000E+1,9.23135E+1,-3.13538E-1,6.15927E+1
8.29600E+1,1.09000E+2,1.04116E+2,4.88371E+0,6.15933E+1
8.29800E+1,1.05000E+2,1.21085E+2,-1.60845E+1,6.15938E+1
8.30000E+1,1.50000E+2,1.39095E+2,1.09051E+1,6.15943E+1
8.30200E+1,1.41000E+2,1.43656E+2,-2.65628E+0,6.15949E+1
8.30400E+1,1.35000E+2,1.29234E+2,5.76559E+0,6.15954E+1
8.30600E+1,1.25000E+2,1.11578E+2,1.34217E+1,6.15960E+1
8.30800E+1,1.17000E+2,1.01589E+2,1.54114E+1,6.15965E+1
8.31000E+1,9.90000E+1,9.69151E+1,2.08488E+0,6.15970E+1
8.31200E+1,1.02000E+2,9.86724E+1,3.32762E+0,6.15976E+1
8.31400E+1,1.32000E+2,1.07236E+2,2.47643E+1,6.15981E+1
8.31600E+1,1.24000E+2,1.24788E+2,-7.88033E-1,6.15987E+1
8.31800E+1,1.78000E+2,1.53632E+2,2.43677E+1,6.15992E+1
8.32000E+1,1.88000E+2,1.90621E+2,-2.62091E+0,6.15998E+1
8.32200E+1,2.38000E+2,2.15547E+2,2.24529E+1,6.16003E+1
8.32400E+1,2.23000E+2,2.01511E+2,2.14894E+1,6.16009E+1
8.32600E+1,1.69000E+2,1.65328E+2,3.67168E+0,6.16015E+1
8.32800E+1,1.54000E+2,1.34656E+2,1.93445E+1,6.16020E+1
8.33000E+1,1.18000E+2,1.16598E+2,1.40185E+0,6.16026E+1
8.33200E+1,1.16000E+2,1.09225E+2,6.77484E+0,6.16031E+1
8.33400E+1,1.19000E+2,1.10715E+2,8.28453E+0,6.16037E+1
8.33600E+1,1.37000E+2,1.17470E+2,1.95299E+1,6.16042E+1
8.33800E+1,1.37000E+2,1.32655E+2,4.34525E+0,6.16048E+1
8.34000E+1,1.79000E+2,1.60666E+2,1.83344E+1,6.16054E+1
8.34200E+1,2.16000E+2,2.05167E+2,1.08327E+1,6.16059E+1
8.34400E+1,2.71000E+2,2.63123E+2,7.87686E+0,6.16065E+1
8.34600E+1,3.49000E+2,3.05482E+2,4.35180E+1,6.16070E+1
8.34800E+1,3.04000E+2,2.94759E+2,9.24097E+0,6.16076E+1
8.35000E+1,2.58000E+2,2.46922E+2,1.10779E+1,6.16082E+1
8.35200E+1,2.16000E+2,2.03764E+2,1.22364E+1,6.16087E+1
8.35400E+1,1.78000E+2,1.83693E+2,-5.69258E+0,6.16093E+1
8.35600E+1,2.21000E+2,1.89159E+2,3.18409E+1,6.16099E+1
8.35800E+1,2.42000E+2,2.18842E+2,2.31576E+1,6.16104E+1
8.36000E+1,2.90000E+2,2.68452E+2,2.15482E+1,6.16110E+1
8.36200E+1,3.07000E+2,3.21184E+2,-1.41844E+1,6.16116E+1
8.36400E+1,3.96000E+2,3.45392E+2,5.06079E+1,6.16121E+1
8.36600E+1,3.65000E+2,3.60210E+2,4.79001E+0,6.16127E+1
8.36800E+1,4.31000E+2,4.17796E+2,1.32043E+1,6.16133E+1
8.37000E+1,5.57000E+2,5.40733E+2,1.62666E+1,6.16138E+1
8.37200E+1,7.01000E+2,7.05600E+2,-4.59979E+0,6.16144E+1
8.37400E+1,8.33000E+2,8.17816E+2,1.51837E+1,6.16150E+1
8.37600E+1,7.46000E+2,7.52150E+2,-6.14972E+0,6.16155E+1
8.37800E+1,5.92000E+2,5.62509E+2,2.94914E+1,6.16161E+1
8.38000E+1,3.71000E+2,3.93024E+2,-2.20237E+1,6.16167E+1
8.38200E+1,2.53000E+2,2.89594E+2,-3.65936E+1,6.16172E+1
8.38400E+1,2.63000E+2,2.46972E+2,1.60282E+1,6.16178E+1
8.38600E+1,2.39000E+2,2.39609E+2,-6.08658E-1,6.16184E+1
8.38800E+1,2.05000E+2,2.42281E+2,-3.72807E+1,6.16189E+1
8.39000E+1,2.41000E+2,2.35953E+2,5.04698E+0,6.16195E+1
8.39200E+1,2.56000E+2,2.31614E+2,2.43858E+1,6.16201E+1
8.39400E+1,2.70000E+2,2.51671E+2,1.83288E+1,6.16206E+1
8.39600E+1,3.19000E+2,3.05730E+2,1.32703E+1,6.16212E+1
8.39800E+1,3.57000E+2,3.83650E+2,-2.66505E+1,6.16218E+1
8.40000E+1,4.19000E+2,4.32054E+2,-1.30540E+1,6.16223E+1
8.40200E+1,3.87000E+2,3.89125E+2,-2.12521E+0,6.16229E+1
8.40400E+1,3.27000E+2,2.96994E+2,3.00060E+1,6.16235E+1
8.40600E+1,2.42000E+2,2.18984E+2,2.30163E+1,6.16240E+1
8.40800E+1,1.88000E+2,1.71237E+2,1.67629E+1,6.16246E+1
8.41000E+1,1.41000E+2,1.45873E+2,-4.87271E+0,6.16251E+1
8.41200E+1,1.17000E+2,1.34284E+2,-1.72841E+1,6.16257E+1
8.41400E+1,1.34000E+2,1.32088E+2,1.91214E+0,6.16263E+1
8.41600E+1,1.51000E+2,1.36758E+2,1.42419E+1,6.16268E+1
8.41800E+1,1.47000E+2,1.50249E+2,-3.24855E+0,6.16274E+1
8.42000E+1,2.11000E+2,1.77874E+2,3.31257E+1,6.16279E+1
8.42200E+1,2.58000E+2,2.26809E+2,3.11908E+1,6.16285E+1
8.42400E+1,3.37000E+2,3.00426E+2,3.65742E+1,6.16291E+1
8.42600E+1,4.22000E+2,3.81267E+2,4.07332E+1,6.16296E+1
8.42800E+1,3.84000E+2,4.08794E+2,-2.47943E+1,6.16302E+1
8.43000E+1,3.44000E+2,3.52199E+2,-8.19925E+0,6.16307E+1
8.43200E+1,2.72000E+2,2.73361E+2,-1.36069E+0,6.16313E+1
8.43400E+1,2.24000E+2,2.17328E+2,6.67172E+0,6.16318E+1
8.43600E+1,2.13000E+2,1.90578E+2,2.24223E+1,6.16324E+1
8.43800E+1,1.76000E+2,1.89193E+2,-1.31927E+1,6.16329E+1
8.44000E+1,2.09000E+2,2.09110E+2,-1.09802E-1,6.16335E+1
8.44200E+1,2.42000E+2,2.61773E+2,-1.97730E+1,6.16340E+1
8.44400E+1,3.42000E+2,3.58792E+2,-1.67921E+1,6.16345E+1
8.44600E+1,4.99000E+2,5.11031E+2,-1.20313E+1,6.16351E+1
8.44800E+1,6.85000E+2,6.94996E+2,-9.99561E+0,6.16356E+1
8.45000E+1,7.48000E+2,8.01566E+2,-5.35660E+1,6.16362E+1
8.45200E+1,6.79000E+2,7.36237E+2,-5.72372E+1,6.16367E+1
8.45400E+1,5.39000E+2,5.77321E+2,-3.83206E+1,6.16372E+1
8.45600E+1,4.02000E+2,4.12863E+2,-1.08630E+1,6.16378E+1
8.45800E+1,2.94000E+2,2.91571E+2,2.42865E+0,6.16383E+1
8.46000E+1,2.00000E+2,2.21165E+2,-2.11651E+1,6.16388E+1
8.46200E+1,1.96000E+2,1.87940E+2,8.06038E+0,6.16394E+1
8.46400E+1,2.15000E+2,1.78604E+2,3.63956E+1,6.16399E+1
8.46600E+1,2.00000E+2,1.82331E+2,1.76689E+1,6.16404E+1
8.46800E+1,2.08000E+2,1.98239E+2,9.76132E+0,6.16409E+1
8.47000E+1,2.38000E+2,2.32043E+2,5.95717E+0,6.16415E+1
8.47200E+1,3.14000E+2,2.91425E+2,2.25746E+1,6.16420E+1
8.47400E+1,3.20000E+2,3.63072E+2,-4.30723E+1,6.16425E+1
8.47600E+1,3.89000E+2,3.91086E+2,-2.08575E+0,6.16430E+1
8.47800E+1,3.25000E+2,3.34631E+2,-9.63113E+0,6.16435E+1
8.48000E+1,2.28000E+2,2.48594E+2,-2.05945E+1,6.16440E+1
8.48200E+1,1.68000E+2,1.81023E+2,-1.30232E+1,6.16446E+1
8.48400E+1,1.38000E+2,1.39460E+2,-1.46005E+0,6.16451E+1
8.48600E+1,1.22000E+2,1.17390E+2,4.60994E+0,6.16456E+1
8.48800E+1,1.17000E+2,1.06867E+2,1.01332E+1,6.16461E+1
8.49000E+1,1.15000E+2,1.02562E+2,1.24384E+1,6.16466E+1
8.49200E+1,9.40000E+1,1.00241E+2,-6.24106E+0,6.16471E+1
8.49400E+1,8.70000E+1,9.60093E+1,-9.00931E+0,6.16476E+1
8.49600E+1,7.60000E+1,9.26587E+1,-1.66587E+1,6.16481E+1
8.49800E+1,1.05000E+2,9.13293E+1,1.36707E+1,6.16486E+1
8.50000E+1,1.01000E+2,9.20216E+1,8.97840E+0,6.16491E+1
8.50200E+1,1.01000E+2,9.19466E+1,9.05338E+0,6.16495E+1
8.50400E+1,9.00000E+1,8.82986E+1,1.70139E+0,6.16500E+1
8.50600E+1,9.70000E+1,8.31889E+1,1.38111E+1,6.16505E+1
8.50800E+1,8.30000E+1,7.91731E+1,3.82693E+0,6.16510E+1
8.51000E+1,7.00000E+1,7.67584E+1,-6.75837E+0,6.16515E+1
8.51200E+1,7.60000E+1,7.56554E+1,3.44566E-1,6.16519E+1
8.51400E+1,9.00000E+1,7.66917E+1,1.33083E+1,6.16524E+1
8.51600E+1,7.80000E+1,7.53608E+1,2.63921E+0,6.16529E+1
8.51800E+1,8.20000E+1,7.71800E+1,4.81995E+0,6.16533E+1
8.52000E+1,8.30000E+1,8.00499E+1,2.95009E+0,6.16538E+1
8.52200E+1,8.70000E+1,8.62741E+1,7.25876E-1,6.16543E+1
8.52400E+1,9.90000E+1,9.72475E+1,1.75255E+0,6.16547E+1
8.52600E+1,1.39000E+2,1.14842E+2,2.41578E+1,6.16552E+1
8.52800E+1,1.56000E+2,1.38242E+2,1.77581E+1,6.16556E+1
8.53000E+1,1.60000E+2,1.59060E+2,9.40094E-1,6.16561E+1
8.53200E+1,1.84000E+2,1.59799E+2,2.42010E+1,6.16565E+1
8.53400E+1,1.43000E+2,1.37963E+2,5.03705E+0,6.16570E+1
8.53600E+1,1.26000E+2,1.13123E+2,1.28766E+1,6.16574E+1
8.53800E+1,1.14000E+2,9.54744E+1,1.85256E+1,6.16578E+1
8.54000E+1,7.00000E+1,8.59407E+1,-1.59407E+1,6.16583E+1
8.54200E+1,8.40000E+1,7.99940E+1,4.00600E+0,6.16587E+1
8.54400E+1,7.10000E+1,7.81117E+1,-7.11169E+0,6.16591E+1
8.54600E+1,9.00000E+1,7.80874E+1,1.19126E+1,6.16596E+1
8.54800E+1,9.90000E+1,7.97958E+1,1.92042E+1,6.16600E+1
8.55000E+1,9.60000E+1,8.38288E+1,1.21712E+1,6.16604E+1
8.55200E+1,9.30000E+1,9.11277E+1,1.87225E+0,6.16608E+1
8.55400E+1,1.12000E+2,1.02097E+2,9.90276E+0,6.16612E+1
8.55600E+1,1.19000E+2,1.14117E+2,4.88321E+0,6.16616E+1
8.55800E+1,1.26000E+2,1.18626E+2,7.37371E+0,6.16620E+1
8.56000E+1,1.17000E+2,1.11371E+2,5.62889E+0,6.16624E+1
8.56200E+1,9.40000E+1,1.01260E+2,-7.26002E+0,6.16628E+1
8.56400E+1,8.90000E+1,9.47692E+1,-5.76920E+0,6.16632E+1
8.56600E+1,1.01000E+2,9.31539E+1,7.84608E+0,6.16636E+1
8.56800E+1,1.06000E+2,9.57075E+1,1.02925E+1,6.16640E+1
8.57000E+1,1.11000E+2,1.02956E+2,8.04362E+0,6.16644E+1
8.57200E+1,1.22000E+2,1.17103E+2,4.89738E+0,6.16648E+1
8.57400E+1,1.49000E+2,1.43094E+2,5.90642E+0,6.16652E+1
8.57600E+1,1.87000E+2,1.87834E+2,-8.33847E-1,6.16655E+1
8.57800E+1,2.44000E+2,2.55601E+2,-1.16012E+1,6.16659E+1
8.58000E+1,3.44000E+2,3.34298E+2,9.70190E+0,6.16663E+1
8.58200E+1,3.43000E+2,3.72030E+2,-2.90300E+1,6.16666E+1
8.58400E+1,3.09000E+2,3.24990E+2,-1.59896E+1,6.16670E+1
8.58600E+1,2.07000E+2,2.42867E+2,-3.58670E+1,6.16673E+1
8.58800E+1,1.70000E+2,1.76369E+2,-6.36920E+0,6.16677E+1
8.59000E+1,1.45000E+2,1.35088E+2,9.91214E+0,6.16680E+1
8.59200E+1,1.21000E+2,1.13347E+2,7.65344E+0,6.16684E+1
8.59400E+1,1.06000E+2,1.03193E+2,2.80702E+0,6.16687E+1
8.59600E+1,1.02000E+2,9.97974E+1,2.20262E+0,6.16691E+1
8.59800E+1,1.21000E+2,1.01268E+2,1.97320E+1,6.16694E+1
8.60000E+1,1.08000E+2,1.09325E+2,-1.32515E+0,6.16697E+1
8.60200E+1,1.23000E+2,1.26451E+2,-3.45148E+0,6.16700E+1
8.60400E+1,1.49000E+2,1.55276E+2,-6.27556E+0,6.16703E+1
8.60600E+1,1.86000E+2,1.93075E+2,-7.07501E+0,6.16707E+1
8.60800E+1,1.93000E+2,2.19928E+2,-2.69280E+1,6.16710E+1
8.61000E+1,1.70000E+2,2.06912E+2,-3.69115E+1,6.16713E+1
8.61200E+1,1.45000E+2,1.66712E+2,-2.17117E+1,6.16716E+1
8.61400E+1,1.24000E+2,1.29685E+2,-5.68466E+0,6.16719E+1
8.61600E+1,9.80000E+1,1.05089E+2,-7.08893E+0,6.16722E+1
8.61800E+1,9.90000E+1,9.12532E+1,7.74684E+0,6.16725E+1
8.62000E+1,8.50000E+1,8.42206E+1,7.79373E-1,6.16727E+1
8.62200E+1,9.60000E+1,8.10292E+1,1.49708E+1,6.16730E+1
8.62400E+1,8.20000E+1,8.02561E+1,1.74390E+0,6.16733E+1
8.62600E+1,8.40000E+1,8.21814E+1,1.81864E+0,6.16736E+1
8.62800E+1,7.90000E+1,8.71428E+1,-8.14281E+0,6.16738E+1
8.63000E+1,8.50000E+1,9.51347E+1,-1.01347E+1,6.16741E+1
8.63200E+1,1.07000E+2,1.03248E+2,3.75220E+0,6.16744E+1
8.63400E+1,1.01000E+2,1.03992E+2,-2.99239E+0,6.16746E+1
8.63600E+1,9.70000E+1,9.53261E+1,1.67393E+0,6.16749E+1
8.63800E+1,9.10000E+1,8.50064E+1,5.99360E+0,6.16751E+1
8.64000E+1,7.70000E+1,7.74040E+1,-4.04037E-1,6.16753E+1
8.64200E+1,6.90000E+1,7.28252E+1,-3.82520E+0,6.16756E+1
8.64400E+1,6.70000E+1,7.03655E+1,-3.36550E+0,6.16758E+1
8.64600E+1,8.40000E+1,6.91447E+1,1.48553E+1,6.16760E+1
8.64800E+1,6.60000E+1,6.76236E+1,-1.62364E+0,6.16763E+1
8.65000E+1,7.10000E+1,6.78633E+1,3.13673E+0,6.16765E+1
8.65200E+1,7.30000E+1,6.89387E+1,4.06135E+0,6.16767E+1
8.65400E+1,7.00000E+1,7.12125E+1,-1.21249E+0,6.16769E+1
8.65600E+1,8.30000E+1,7.49409E+1,8.05910E+0,6.16771E+1
8.65800E+1,7.80000E+1,7.95092E+1,-1.50923E+0,6.16773E+1
8.66000E+1,9.40000E+1,8.19704E+1,1.20296E+1,6.16775E+1
8.66200E+1,9.50000E+1,7.93323E+1,1.56677E+1,6.16777E+1
8.66400E+1,9.00000E+1,7.41842E+1,1.58158E+1,6.16778E+1
8.66600E+1,8.60000E+1,6.98138E+1,1.61862E+1,6.16780E+1
8.66800E+1,7.10000E+1,6.69726E+1,4.02737E+0,6.16782E+1
8.67000E+1,6.60000E+1,6.77765E+1,-1.77647E+0,6.16784E+1
8.67200E+1,5.70000E+1,6.70181E+1,-1.00181E+1,6.16785E+1
8.67400E+1,6.90000E+1,6.66397E+1,2.36034E+0,6.16787E+1
8.67600E+1,8.00000E+1,6.59545E+1,1.40455E+1,6.16788E+1
8.67800E+1,7.60000E+1,6.59172E+1,1.00828E+1,6.16790E+1
8.68000E+1,8.50000E+1,6.59595E+1,1.90405E+1,6.16791E+1
8.68200E+1,8.50000E+1,6.60651E+1,1.89349E+1,6.16793E+1
8.68400E+1,7.10000E+1,6.62258E+1,4.77419E+0,6.16794E+1
8.68600E+1,8.10000E+1,6.64384E+1,1.45616E+1,6.16795E+1
8.68800E+1,9.00000E+1,6.67022E+1,2.32978E+1,6.16796E+1
8.69000E+1,8.50000E+1,6.70201E+1,1.79799E+1,6.16798E+1
8.69200E+1,6.20000E+1,6.87715E+1,-6.77153E+0,6.16799E+1
8.69400E+1,7.40000E+1,6.92973E+1,4.70267E+0,6.16800E+1
8.69600E+1,7.00000E+1,7.10771E+1,-1.07713E+0,6.16801E+1
8.69800E+1,7.90000E+1,7.18530E+1,7.14702E+0,6.16802E+1
8.70000E+1,8.00000E+1,7.26213E+1,7.37869E+0,6.16803E+1
8.70200E+1,7.40000E+1,7.36696E+1,3.30360E-1,6.16804E+1
8.70400E+1,7.80000E+1,7.48936E+1,3.10636E+0,6.16804E+1
8.70600E+1,8.40000E+1,7.63323E+1,7.66771E+0,6.16805E+1
8.70800E+1,8.70000E+1,7.81253E+1,8.87473E+0,6.16806E+1
8.71000E+1,9.30000E+1,8.01756E+1,1.28244E+1,6.16806E+1
8.71200E+1,9.20000E+1,8.26640E+1,9.33600E+0,6.16807E+1
8.71400E+1,1.06000E+2,8.57229E+1,2.02771E+1,6.16807E+1
8.71600E+1,1.04000E+2,8.95464E+1,1.44536E+1,6.16808E+1
8.71800E+1,1.13000E+2,9.44109E+1,1.85891E+1,6.16808E+1
8.72000E+1,1.07000E+2,1.01450E+2,5.55039E+0,6.16809E+1
8.72200E+1,1.21000E+2,1.10017E+2,1.09826E+1,6.16809E+1
8.72400E+1,1.24000E+2,1.22091E+2,1.90936E+0,6.16809E+1
8.72600E+1,1.47000E+2,1.40702E+2,6.29800E+0,6.16809E+1
8.72800E+1,1.51000E+2,1.70954E+2,-1.99545E+1,6.16810E+1
8.73000E+1,2.25000E+2,2.23326E+2,1.67375E+0,6.16810E+1
8.73200E+1,3.23000E+2,3.11159E+2,1.18413E+1,6.16810E+1
8.73400E+1,4.69000E+2,4.43850E+2,2.51501E+1,6.16810E+1
8.73600E+1,7.36000E+2,6.02246E+2,1.33754E+2,6.16809E+1
8.73800E+1,7.53000E+2,6.92354E+2,6.06463E+1,6.16809E+1
8.74000E+1,6.99000E+2,6.17688E+2,8.13122E+1,6.16809E+1
8.74200E+1,5.18000E+2,4.60166E+2,5.78340E+1,6.16809E+1
8.74400E+1,3.66000E+2,3.29433E+2,3.65667E+1,6.16809E+1
8.74600E+1,2.41000E+2,2.48203E+2,-7.20349E+0,6.16808E+1
8.74800E+1,2.47000E+2,2.10260E+2,3.67401E+1,6.16808E+1
8.75000E+1,2.06000E+2,2.03387E+2,2.61322E+0,6.16807E+1
8.75200E+1,2.41000E+2,2.22464E+2,1.85365E+1,6.16807E+1
8.75400E+1,2.93000E+2,2.70455E+2,2.25454E+1,6.16806E+1
8.75600E+1,3.49000E+2,3.53915E+2,-4.91510E+0,6.16805E+1
8.75800E+1,4.76000E+2,4.68748E+2,7.25195E+0,6.16805E+1
8.76000E+1,5.57000E+2,5.71524E+2,-1.45239E+1,6.16804E+1
8.76200E+1,5.85000E+2,6.04696E+2,-1.96958E+1,6.16803E+1
8.76400E+1,5.80000E+2,5.86251E+2,-6.25098E+0,6.16802E+1
8.76600E+1,4.76000E+2,5.22622E+2,-4.66219E+1,6.16801E+1
8.76800E+1,4.22000E+2,4.09697E+2,1.23034E+1,6.16800E+1
8.77000E+1,2.97000E+2,3.02999E+2,-5.99872E+0,6.16799E+1
8.77200E+1,2.36000E+2,2.33210E+2,2.78960E+0,6.16798E+1
8.77400E+1,2.56000E+2,1.95808E+2,6.01918E+1,6.16796E+1
8.77600E+1,2.16000E+2,1.80127E+2,3.58728E+1,6.16795E+1
8.77800E+1,1.92000E+2,1.74830E+2,1.71698E+1,6.16794E+1
8.78000E+1,1.88000E+2,1.77972E+2,1.00277E+1,6.16792E+1
8.78200E+1,2.16000E+2,1.95404E+2,2.05963E+1,6.16791E+1
8.78400E+1,2.25000E+2,2.30052E+2,-5.05249E+0,6.16789E+1
8.78600E+1,2.79000E+2,2.73380E+2,5.62036E+0,6.16788E+1
8.78800E+1,3.03000E+2,2.95516E+2,7.48428E+0,6.16786E+1
8.79000E+1,2.93000E+2,2.78274E+2,1.47256E+1,6.16784E+1
8.79200E+1,2.44000E+2,2.50273E+2,-6.27261E+0,6.16783E+1
8.79400E+1,2.31000E+2,2.27089E+2,3.91112E+0,6.16781E+1
8.79600E+1,2.07000E+2,2.02475E+2,4.52525E+0,6.16779E+1
8.79800E+1,1.72000E+2,1.81604E+2,-9.60440E+0,6.16777E+1
8.80000E+1,1.85000E+2,1.74071E+2,1.09291E+1,6.16775E+1
8.80200E+1,1.93000E+2,1.83592E+2,9.40810E+0,6.16773E+1
8.80400E+1,2.27000E+2,2.13592E+2,1.34082E+1,6.16771E+1
8.80600E+1,2.67000E+2,2.67555E+2,-5.55420E-1,6.16768E+1
8.80800E+1,3.93000E+2,3.56589E+2,3.64109E+1,6.16766E+1
8.81000E+1,4.65000E+2,4.68397E+2,-3.39664E+0,6.16764E+1
8.81200E+1,5.10000E+2,5.39402E+2,-2.94025E+1,6.16761E+1
8.81400E+1,4.56000E+2,4.92944E+2,-3.69440E+1,6.16759E+1
8.81600E+1,3.66000E+2,3.78736E+2,-1.27362E+1,6.16756E+1
8.81800E+1,2.66000E+2,2.80379E+2,-1.43791E+1,6.16754E+1
8.82000E+1,2.22000E+2,2.19149E+2,2.85057E+0,6.16751E+1
8.82200E+1,2.09000E+2,1.83913E+2,2.50872E+1,6.16748E+1
8.82400E+1,1.69000E+2,1.59573E+2,9.42715E+0,6.16745E+1
8.82600E+1,1.50000E+2,1.43084E+2,6.91617E+0,6.16743E+1
8.82800E+1,1.30000E+2,1.39426E+2,-9.42610E+0,6.16740E+1
8.83000E+1,1.52000E+2,1.42595E+2,9.40451E+0,6.16737E+1
8.83200E+1,1.64000E+2,1.57633E+2,6.36694E+0,6.16734E+1
8.83400E+1,1.79000E+2,1.91083E+2,-1.20828E+1,6.16730E+1
8.83600E+1,2.27000E+2,2.44666E+2,-1.76659E+1,6.16727E+1
8.83800E+1,3.21000E+2,3.09058E+2,1.19417E+1,6.16724E+1
8.84000E+1,3.28000E+2,3.44716E+2,-1.67158E+1,6.16721E+1
8.84200E+1,2.94000E+2,3.12629E+2,-1.86287E+1,6.16717E+1
8.84400E+1,2.50000E+2,2.43881E+2,6.11896E+0,6.16714E+1
8.84600E+1,1.80000E+2,1.83129E+2,-3.12875E+0,6.16710E+1
8.84800E+1,1.43000E+2,1.42888E+2,1.11938E-1,6.16707E+1
8.85000E+1,1.30000E+2,1.19939E+2,1.00611E+1,6.16703E+1
8.85200E+1,1.39000E+2,1.07766E+2,3.12340E+1,6.16699E+1
8.85400E+1,1.13000E+2,1.01363E+2,1.16372E+1,6.16695E+1
8.85600E+1,1.03000E+2,9.99096E+1,3.09039E+0,6.16692E+1
8.85800E+1,9.40000E+1,9.87030E+1,-4.70304E+0,6.16688E+1
8.86000E+1,1.02000E+2,9.91670E+1,2.83302E+0,6.16684E+1
8.86200E+1,1.06000E+2,1.01229E+2,4.77134E+0,6.16680E+1
8.86400E+1,1.06000E+2,1.05652E+2,3.47580E-1,6.16675E+1
8.86600E+1,1.01000E+2,1.12197E+2,-1.11966E+1,6.16671E+1
8.86800E+1,1.09000E+2,1.19273E+2,-1.02731E+1,6.16667E+1
8.87000E+1,1.20000E+2,1.23083E+2,-3.08319E+0,6.16663E+1
8.87200E+1,1.53000E+2,1.22993E+2,3.00070E+1,6.16658E+1
8.87400E+1,1.36000E+2,1.23440E+2,1.25603E+1,6.16654E+1
8.87600E+1,1.48000E+2,1.27031E+2,2.09686E+1,6.16649E+1
8.87800E+1,1.36000E+2,1.34553E+2,1.44673E+0,6.16645E+1
8.88000E+1,1.43000E+2,1.45006E+2,-2.00641E+0,6.16640E+1
8.88200E+1,1.69000E+2,1.62880E+2,6.11980E+0,6.16635E+1
8.88400E+1,1.89000E+2,1.89667E+2,-6.67404E-1,6.16630E+1
8.88600E+1,2.28000E+2,2.32476E+2,-4.47574E+0,6.16625E+1
8.88800E+1,3.09000E+2,3.05329E+2,3.67114E+0,6.16621E+1
8.89000E+1,3.89000E+2,4.30911E+2,-4.19113E+1,6.16616E+1
8.89200E+1,6.64000E+2,6.35342E+2,2.86584E+1,6.16610E+1
8.89400E+1,1.01400E+3,9.26016E+2,8.79840E+1,6.16605E+1
8.89600E+1,1.27100E+3,1.22479E+3,4.62084E+1,6.16600E+1
8.89800E+1,1.33000E+3,1.30539E+3,2.46140E+1,6.16595E+1
